,0
669,0.41066361777484417
670,0.43564063124358654
671,0.42965611815452576
672,0.4490346387028694
673,0.4255191273987293
674,0.4549429155886173
675,0.5123942270874977
676,0.5368106849491596
677,0.5831215791404247
678,0.5304742902517319
679,0.4581530876457691
680,0.41069597750902176
681,0.5203966684639454
682,0.489290289580822
683,0.506414495408535
684,0.5054687410593033
685,0.4936494119465351
686,0.497077789157629
687,0.5143372602760792
688,0.48652274906635284
689,0.5033742375671864
690,0.4542711712419987
691,0.4173326827585697
692,0.37433655373752117
693,0.33294052816927433
694,0.27846723422408104
695,0.29729062877595425
696,0.290866257622838
697,0.3386098723858595
698,0.30164686776697636
699,0.3086597938090563
700,0.39138757809996605
701,0.39296985417604446
702,0.38412120193243027
703,0.41412789188325405
704,0.4529494009912014
705,0.41386815905570984
706,0.329384395852685
707,0.32607927918434143
708,0.2771456688642502
709,0.32996005192399025
710,0.330393573269248
711,0.24959096871316433
712,0.271154073998332
713,0.2680359520018101
714,0.3241588696837425
715,0.3525558337569237
716,0.3103292044252157
717,0.3862658590078354
718,0.48097845166921616
719,0.46345573477447033
720,0.4629333019256592
721,0.5602792352437973
722,0.5027711726725101
723,0.5417840220034122
724,0.5921959280967712
725,0.5114143565297127
726,0.579979907721281
727,0.6010800637304783
728,0.5302193462848663
729,0.6148066744208336
730,0.6348389200866222
731,0.7359666377305984
732,0.6940822079777718
733,0.7692339569330215
734,0.6861297264695168
735,0.8246518634259701
736,0.6770613789558411
737,0.7291156128048897
738,0.650389663875103
739,0.5642226934432983
740,0.518980085849762
741,0.624567061662674
742,0.5528061836957932
743,0.550221398472786
744,0.5030262656509876
745,0.38936494663357735
746,0.39987638406455517
747,0.3941834308207035
748,0.4302408769726753
749,0.46291982010006905
750,0.44376398250460625
751,0.5206103473901749
752,0.5487860329449177
753,0.5687798634171486
754,0.4953761547803879
755,0.559949230402708
756,0.500043373554945
757,0.49596794322133064
758,0.454415462911129
759,0.5394013747572899
760,0.526446994394064
761,0.481908455491066
762,0.4482494369149208
763,0.4519437178969383
764,0.4804893136024475
765,0.5409664921462536
766,0.4879598058760166
767,0.5911247357726097
768,0.4173026382923126
769,0.5868055745959282
770,0.6203504502773285
771,0.576197974383831
772,0.5524558536708355
773,0.5284985098987818
774,0.5198086574673653
775,0.5098758824169636
776,0.5617324486374855
777,0.5432765521109104
778,0.5329559482634068
779,0.5328419990837574
780,0.5677404664456844
781,0.6286171972751617
782,0.667171273380518
783,0.6454456523060799
784,0.5387894287705421
785,0.46368827670812607
786,0.4814264066517353
787,0.40405479446053505
788,0.4293670244514942
789,0.3621531594544649
790,0.3585860878229141
791,0.31044309958815575
792,0.28542836755514145
793,0.2641493193805218
794,0.27035187650471926
795,0.2684974614530802
796,0.2676761858165264
797,0.2567534428089857
798,0.22984851244837046
799,0.23639507964253426
800,0.21869644057005644
801,0.22679828200489283
802,0.20436164177954197
803,0.18759749457240105
804,0.1437462456524372
805,0.14230686984956264
806,0.13679468724876642
807,0.11884444393217564
808,0.12750643445178866
809,0.11096529010683298
810,0.1011591530404985
811,0.11802595667541027
812,0.12742119003087282
813,0.14446327183395624
814,0.1658829404041171
815,0.16034394595772028
816,0.17791066225618124
817,0.1474826280027628
818,0.1633326467126608
819,0.14699574187397957
820,0.13214581552892923
821,0.15947365667670965
822,0.14557716809213161
823,0.13580995751544833
824,0.1813732273876667
825,0.16090335743501782
826,0.13075417280197144
827,0.12319271359592676
828,0.16291440278291702
829,0.17196823004633188
830,0.17593776993453503
831,0.18486356176435947
832,0.19049997627735138
833,0.143740420229733
834,0.1546054696664214
835,0.17295949812978506
836,0.22918754536658525
837,0.2324333544820547
838,0.19089329661801457
839,0.21994701121002436
840,0.2613728968426585
841,0.24634386040270329
842,0.3334198333323002
843,0.2723598796874285
844,0.2836949899792671
845,0.3264407739043236
846,0.36511155776679516
847,0.47573679126799107
848,0.5420610122382641
849,0.43451735377311707
850,0.3947492241859436
851,0.4801242742687464
852,0.4264819100499153
853,0.5045125186443329
854,0.48168768733739853
855,0.46908021718263626
856,0.49495363235473633
857,0.5380817539989948
858,0.5823734141886234
859,0.7969212383031845
860,0.8222064822912216
861,0.8839127793908119
862,0.8097040578722954
863,0.9650782197713852
864,1.0551477149128914
865,1.1036023870110512
866,0.9479637295007706
867,1.063742756843567
868,1.1427059546113014
869,1.121684469282627
870,0.9798240140080452
871,1.0606207251548767
872,1.2416706308722496
873,1.3161573559045792
874,1.3106906041502953
875,1.4562075734138489
876,1.2265609800815582
877,1.2262161523103714
878,1.1010234355926514
879,1.020431563258171
880,1.0186484679579735
881,1.1158140301704407
882,1.0171007812023163
883,1.0046721994876862
884,0.8580904975533485
885,0.7923688404262066
886,0.6980865225195885
887,0.6696610078215599
888,0.6541827991604805
889,0.5851188525557518
890,0.6278986372053623
891,0.7778483480215073
892,0.7990241944789886
893,0.8265192285180092
894,0.8376625552773476
895,0.8904477432370186
896,0.9481307044625282
897,0.984152153134346
898,0.9067318625748158
899,0.7493140213191509
900,0.8511706851422787
901,0.76646563783288
902,0.7144181951880455
903,0.5682064145803452
904,0.5121158249676228
905,0.5043765194714069
906,0.4648687206208706
907,0.4905642680823803
908,0.4150578435510397
909,0.4094072598963976
910,0.5008499268442392
911,0.44518972747027874
912,0.4076118841767311
913,0.3864976316690445
914,0.4169131703674793
915,0.4057353977113962
916,0.4443555846810341
917,0.40828409418463707
918,0.4391174130141735
919,0.47237617895007133
920,0.4484569765627384
921,0.4344653654843569
922,0.36090613901615143
923,0.32859038189053535
924,0.3229884020984173
925,0.3289379347115755
926,0.41802598908543587
927,0.3266350030899048
928,0.3214385248720646
929,0.3363190311938524
930,0.27380774542689323
931,0.302407817915082
932,0.28817698918282986
933,0.26755406614392996
934,0.22959556244313717
935,0.20764918252825737
936,0.18326458614319563
937,0.2362109012901783
938,0.2432494107633829
939,0.24415340181440115
940,0.21450035274028778
941,0.21709754038602114
942,0.21018343046307564
943,0.2752337846904993
944,0.20322683453559875
945,0.1792725706472993
946,0.21309365797787905
947,0.23997247405350208
948,0.27138091437518597
949,0.2537701930850744
950,0.2770950309932232
951,0.2946362439543009
952,0.2963809035718441
953,0.2543504433706403
954,0.32760199159383774
955,0.20382215827703476
956,0.20025520119816065
957,0.24371244385838509
958,0.24315871112048626
959,0.24608464539051056
960,0.23112708888947964
961,0.24409170169383287
962,0.25993651151657104
963,0.31590941175818443
964,0.3510016296058893
965,0.38639938086271286
966,0.38029155880212784
967,0.4284193739295006
968,0.5328403804451227
969,0.5027110874652863
970,0.47919099405407906
971,0.6610898971557617
972,0.6954457834362984
973,0.5861376635730267
974,0.6246264353394508
975,0.5823734775185585
976,0.6669366359710693
977,0.6770628094673157
978,0.6408131420612335
979,0.6061361581087112
980,0.6466450653970242
981,0.6469025835394859
982,0.6072949022054672
983,0.49670206010341644
984,0.5448909997940063
985,0.4325144775211811
986,0.455736443400383
987,0.5338942855596542
988,0.43282730504870415
989,0.49933750554919243
990,0.4966884106397629
991,0.5077743604779243
992,0.5014104209840298
993,0.415148239582777
994,0.3837365750223398
995,0.37074160762131214
996,0.3868392836302519
997,0.38572010956704617
998,0.44065042585134506
999,0.3922404572367668
1000,0.34495557099580765
1001,0.32633648440241814
1002,0.3133034761995077
1003,0.34332992509007454
1004,0.40394747629761696
1005,0.40055769123136997
1006,0.3988186623901129
1007,0.4639844633638859
1008,0.46379292011260986
1009,0.48585115373134613
1010,0.5216974951326847
1011,0.5245800167322159
1012,0.5900367759168148
1013,0.5787600260227919
1014,0.4901066720485687
1015,0.8654140569269657
1016,0.6669659651815891
1017,0.7317779548466206
1018,0.7660290449857712
1019,0.7644593752920628
1020,0.6743952371180058
1021,0.6517491713166237
1022,0.6310485079884529
1023,0.6500590816140175
1024,0.5750893205404282
1025,0.7001891434192657
