event_id,event_category,event_type_raw,began,restored,year,n_counties_affected,n_states_affected,mean_duration_hours,total_customers_affected,max_customers_single_county
California-23,Physical/Security,Vandalism,2015-12-10 17:55:00,2015-12-10 17:56:00,2015,53,1,2.7516339869281046,479079.0,133885.0
California-24,Weather,Severe Weather,2017-08-31 14:49:00,2017-08-31 17:14:00,2017,55,1,4.287714987714987,523129.0,76167.0
California-25,Equipment/Operational,System Operations,2017-08-21 23:41:00,2017-08-22 00:21:00,2017,52,1,4.087433510638298,283941.0,27492.0
California-26,Weather,Severe Weather/Transmission Interruption,2017-12-10 01:25:00,2017-12-10 02:30:00,2017,51,1,3.241043613707165,205421.0,20547.0
California-27,Equipment/Operational,Fuel Supply Deficiency,2018-07-16 05:15:00,2018-07-16 05:15:00,2018,52,1,3.248849252013809,366674.0,55472.0
California-28,Physical/Security,Vandalism,2018-12-18 08:47:00,2018-12-18 08:48:00,2018,52,1,3.2302631578947367,223328.0,28651.0
California-29,Physical/Security,Suspicious Activity,2018-12-13 10:00:00,2018-12-13 10:00:00,2018,50,1,4.122895622895623,205766.0,31433.0
California-3,Physical/Security,Vandalism,2015-03-29 04:26:00,2015-03-29 09:21:00,2015,49,1,3.558363417569194,339984.0,76180.0
California-30,Weather,Natural Disaster,2018-07-26 20:24:00,2018-07-26 20:24:00,2018,51,1,3.164375,368649.0,62342.0
California-31,Physical/Security,Vandalism,2018-10-29 05:00:00,2018-11-07 07:00:00,2018,55,1,3.502184200946487,771282.0,109409.0
California-32,Physical/Security,Vandalism,2019-03-13 06:12:00,2019-03-13 06:13:00,2019,50,1,3.9888830068819483,535740.0,89427.0
California-33,Physical/Security,Suspicious Activity,2019-03-29 23:36:00,2019-03-30 02:00:00,2019,47,1,3.3125,177592.0,16398.0
California-34,Equipment/Operational,Distribution Interruption,2019-08-15 23:03:00,2019-08-16 00:37:00,2019,51,1,3.704095409540954,765307.0,89427.0
California-35,Physical/Security,Vandalism,2019-08-13 10:00:00,2019-08-13 11:00:00,2019,54,1,3.1450482715664902,537852.0,61314.0
California-36,Weather,Severe Weather,2019-01-06 17:56:00,2019-01-06 21:52:00,2019,51,1,1.5354651162790698,363492.0,135474.0
California-37,Physical/Security,Vandalism,2019-11-27 02:44:00,2019-11-27 16:00:00,2019,51,1,1.800700832238283,340891.0,84083.0
California-38,Physical/Security,Vandalism,2019-07-23 03:22:00,2019-07-23 05:40:00,2019,50,1,3.58889816360601,263638.0,26509.0
California-39,Physical/Security,Vandalism,2020-01-20 06:30:00,2020-01-20 06:31:00,2020,53,1,3.959577114427861,253214.0,27492.0
California-4,Equipment/Operational,System Operations,2015-04-06 08:12:00,2015-04-06 12:08:00,2015,53,1,3.898905803996194,437624.0,106514.0
California-40,Physical/Security,Vandalism,2020-02-25 11:45:00,2020-02-25 13:00:00,2020,47,1,3.2211021505376345,216558.0,33447.0
California-41,Physical/Security,Vandalism,2020-03-16 08:00:00,2020-03-16 08:01:00,2020,45,1,3.8007712082262213,293972.0,69680.0
California-42,Equipment/Operational,Transmission Interruption,2020-07-07 11:38:00,2020-07-07 18:24:00,2020,41,1,3.389130434782609,110500.0,12403.0
California-43,Physical/Security,Suspicious Activity,2020-09-01 13:04:00,2020-09-01 13:05:00,2020,50,1,3.3453177257525084,162305.0,16620.0
California-44,Weather,Severe Weather,2020-09-06 17:00:00,2020-09-07 03:00:00,2020,52,1,5.202875399361022,316849.0,30341.0
California-45,Cyber,Cyber Event,2020-12-20 05:06:00,2020-12-20 05:22:00,2020,32,1,2.7994505494505493,65263.0,16133.0
California-46,Physical/Security,Suspicious Activity,2020-03-24 12:45:00,2020-03-24 14:00:00,2020,34,1,3.017857142857143,100979.0,21338.0
California-47,Equipment/Operational,System Operations,2020-04-24 21:00:00,2020-04-24 21:33:00,2020,32,1,2.8766233766233764,112380.0,18570.0
California-48,Physical/Security,Suspicious Activity,2020-11-01 12:31:00,2020-11-01 12:35:00,2020,40,1,2.9531872509960158,166878.0,36421.0
California-49,Equipment/Operational,Fuel Supply Deficiency,2020-11-14 07:40:00,2020-11-14 07:40:00,2020,49,1,3.7330623306233064,189556.0,42635.0
California-5,Equipment/Operational,System Operations,2015-04-07 15:34:00,2015-04-07 15:46:00,2015,49,1,3.1911945812807883,266039.0,29360.0
California-50,Equipment/Operational,System Operations,2020-08-01 08:16:00,2020-08-01 09:15:00,2020,46,1,2.648854961832061,164942.0,22809.0
California-51,Weather,Severe Weather,2020-12-03 00:44:00,2020-12-05 11:03:00,2020,47,1,1.4143126177024483,135786.0,15017.0
California-52,Weather,Severe Weather,2020-04-05 15:46:00,2020-04-05 17:35:00,2020,46,1,3.272633744855967,129827.0,20512.0
California-53,Weather,Severe Weather,2020-08-17 08:21:00,2020-08-17 09:01:00,2020,48,1,3.4026315789473682,165463.0,19624.0
California-54,Equipment/Operational,System Operations,2022-04-16 05:30:00,2022-04-16 11:38:00,2022,33,1,2.6893939393939394,71729.0,9022.0
California-55,Equipment/Operational,System Operations,2022-06-06 10:21:00,2022-06-06 10:24:00,2022,37,1,2.92258064516129,75898.0,15646.0
California-56,Equipment/Operational,System Operations,2022-07-30 19:35:00,2022-08-01 13:17:00,2022,44,1,3.335526315789474,114215.0,11146.0
California-57,Weather,Severe Weather,2022-09-01 15:00:00,2022-09-01 21:00:00,2022,37,1,3.4430894308943087,75211.0,11531.0
California-58,Weather,Severe Weather,2022-09-06 16:00:00,2022-09-06 21:00:00,2022,42,1,2.9175824175824174,124741.0,19541.0
California-59,Weather,Severe Weather,2022-09-07 16:00:00,2022-09-07 21:00:00,2022,41,1,2.963636363636364,133740.0,14395.0
California-6,Physical/Security,Sabotage,2015-05-11 08:32:00,2015-05-11 08:33:00,2015,54,1,3.430917327293318,322276.0,65760.0
California-60,Weather,Severe Weather,2022-09-08 11:54:00,2022-09-08 21:00:00,2022,40,1,2.9580745341614905,177450.0,53475.0
California-61,Weather,Severe Weather,2022-09-09 16:00:00,2022-09-09 21:00:00,2022,40,1,2.805755395683453,110751.0,14395.0
California-62,Physical/Security,Actual Physical Attack,2022-05-25 06:42:00,2022-05-25 06:43:00,2022,36,1,3.301282051282051,130314.0,41756.0
California-63,Physical/Security,Suspicious activity,2022-10-21 11:15:00,2022-10-21 11:18:00,2022,45,1,3.3954918032786887,120657.0,21978.0
California-64,Weather,Severe Weather,2022-01-02 13:21:00,2022-01-02 17:38:00,2022,30,1,2.494047619047619,48564.0,9451.0
California-65,Equipment/Operational,System Operations,2022-02-01 12:13:00,2022-02-01 12:25:00,2022,36,1,4.097619047619047,70846.0,9532.0
California-7,Equipment/Operational,System Operations,2015-06-01 19:19:00,2015-06-02 08:36:00,2015,53,1,3.4616004296455425,914136.0,89427.0
California-8,Equipment/Operational,System Operations,2015-06-02 18:58:00,2015-06-02 19:24:00,2015,49,1,3.4513368983957218,862035.0,89427.0
California-9,Equipment/Operational,System Operations,2015-06-08 00:00:00,2015-06-08 00:00:00,2015,56,1,3.3737517831669046,1354251.0,124111.0
Colorado-0,Physical/Security,Sabotage,2015-02-09 11:30:00,2015-02-09 13:15:00,2015,28,1,1.4957264957264957,38846.0,5459.0
Colorado-1,Weather,Weather,2016-03-23 05:00:00,2016-03-25 23:59:00,2016,36,1,6.779045643153527,307139.0,61512.0
Colorado-2,Physical/Security,Vandalism,2018-07-04 22:00:00,2018-07-04 22:30:00,2018,23,1,2.255813953488372,72789.0,15411.0
Colorado-3,Equipment/Operational,System Operations,2019-01-23 07:26:00,2019-01-23 17:05:00,2019,20,1,1.7551020408163265,51097.0,12971.0
Colorado-4,Physical/Security,Vandalism,2019-05-18 01:55:00,2019-05-18 15:06:00,2019,24,1,2.415492957746479,45818.0,7036.0
Colorado-5,Equipment/Operational,Transmission Interruption,2020-12-03 09:01:00,2020-12-03 09:03:00,2020,23,1,2.5869565217391304,52811.0,17102.0
Colorado-6,Physical/Security,Actual Physical Attack,2020-06-18 12:11:00,2020-06-22 08:11:00,2020,27,1,2.1204545454545456,63348.0,17102.0
Colorado-7,Physical/Security,Vandalism,2020-08-25 02:43:00,2020-08-25 07:43:00,2020,17,1,1.5535714285714286,17577.0,5274.0
Connecticut-0,Weather,Severe Weather - Winter Storm,2014-11-02 13:46:00,2014-11-02 13:46:00,2014,8,1,5.720505617977528,141903.0,38352.0
Connecticut-1,Weather,Severe Weather - Winter Storm,2014-11-26 17:50:00,2014-11-28 07:00:00,2014,8,1,9.366477272727273,221873.0,64829.0
Connecticut-10,Weather,Severe Weather,2020-12-05 16:40:00,2020-12-05 16:40:00,2020,7,1,3.7291666666666665,15882.0,9670.0
Connecticut-11,Weather,Severe Weather,2020-12-25 07:55:00,2020-12-25 16:45:00,2020,7,1,3.9166666666666665,25327.0,8345.0
Connecticut-12,Physical/Security,Suspicious Activity,2020-08-15 17:41:00,2020-08-15 18:48:00,2020,7,1,2.1774193548387095,11065.0,5795.0
Connecticut-2,Cyber,Suspected Cyber Attack,2014-12-30 15:50:00,2014-12-31 11:00:00,2014,8,1,4.153301886792453,104860.0,25287.0
Connecticut-3,Weather,Severe Weather,2016-07-22 23:50:00,2016-07-23 09:10:00,2016,8,1,6.140495867768595,213630.0,47402.0
Connecticut-4,Weather,Severe Weather,2016-07-23 19:30:00,2016-07-24 07:30:00,2016,8,1,3.8341232227488153,83586.0,20492.0
Connecticut-5,Weather,Severe Weather,2016-09-11 12:05:00,2016-09-11 15:10:00,2016,8,1,6.787698412698413,150772.0,50268.0
Connecticut-6,Weather,Severe Weather,2018-11-03 17:20:00,2018-11-04 14:30:00,2018,8,1,3.4611111111111112,39619.0,14293.0
Connecticut-7,Weather,Severe Weather,2020-10-07 18:50:00,2020-10-09 15:00:00,2020,8,1,4.390625,31368.0,9118.0
Connecticut-8,Weather,Severe Weather,2020-11-15 23:05:00,2020-11-16 05:00:00,2020,8,1,4.581521739130435,55481.0,18449.0
Connecticut-9,Weather,Severe Weather,2020-11-30 16:24:00,2020-12-01 14:25:00,2020,8,1,9.983333333333333,44015.0,10851.0
Delaware-0,Weather,Severe Weather,2015-06-23 17:06:00,2015-06-26 16:00:00,2015,3,1,6.4375,87379.0,45881.0
Delaware-1,Physical/Security,Vandalism,2016-02-24 09:10:00,2016-02-24 10:15:00,2016,3,1,1.3833333333333333,8682.0,3803.0
Delaware-2,Physical/Security,Vandalism,2016-06-17 04:30:00,2016-06-17 04:31:00,2016,2,1,2.125,2390.0,2188.0
Delaware-3,Physical/Security,Suspicious Activity,2016-07-21 06:18:00,2016-07-21 14:45:00,2016,3,1,1.125,3151.0,2202.0
Delaware-4,Physical/Security,Vandalism,2016-08-04 14:15:00,2016-08-04 14:23:00,2016,1,1,2.0,417.0,417.0
Florida-0,Weather,Weather,2016-06-17 15:40:00,2016-06-18 08:34:00,2016,66,1,2.3010460251046023,347751.0,25521.0
Florida-1,Weather,Severe Weather,2016-09-01 22:00:00,2016-09-01 22:00:00,2016,67,1,2.8264583333333335,7674970.0,1777800.0
Florida-10,Equipment/Operational,System Operations,2020-09-04 01:07:00,2020-09-04 01:37:00,2020,61,1,1.7890879478827362,137531.0,7348.0
Florida-11,Equipment/Operational,System Operations,2020-10-22 22:48:00,2020-10-22 23:34:00,2020,58,1,6.541743119266055,990775.0,225500.0
Florida-12,Equipment/Operational,Transmission Interruption,2020-10-12 04:06:00,2020-10-12 04:07:00,2020,52,1,1.4715099715099715,124203.0,20497.0
Florida-13,Cyber,Cyber Event,2022-03-31 22:43:00,2022-03-31 22:43:00,2022,34,1,1.875968992248062,87407.0,12373.0
Florida-14,Equipment/Operational,System Operations,2022-07-19 15:42:00,2022-07-19 16:12:00,2022,45,1,2.0140625,101560.0,8233.0
Florida-15,Equipment/Operational,System Operations,2022-08-09 12:12:00,2022-08-09 13:08:00,2022,41,1,1.9903100775193798,80735.0,6253.0
Florida-16,Weather,Severe Weather,2022-09-29 03:27:00,2022-09-29 03:27:00,2022,37,1,9.906976744186046,925694.0,225500.0
Florida-2,Weather,Severe Weather,2016-10-06 19:30:00,2016-10-08 18:00:00,2016,67,1,4.74469696969697,8456413.0,1777800.0
Florida-3,Weather,Severe Weather,2016-10-07 22:45:00,2016-10-07 22:45:00,2016,67,1,3.0330310880829017,7620131.0,1777800.0
Florida-4,Weather,Severe Weather,2016-09-02 04:00:00,2016-09-02 16:00:00,2016,67,1,7.847599622412514,1872408.0,229025.0
Florida-5,Weather,Severe Weather,2016-10-07 08:00:00,2016-10-09 13:00:00,2016,67,1,8.538824090375586,7802748.0,1777800.0
Florida-6,Physical/Security,Sabotage,2016-04-01 16:37:00,2016-04-01 18:00:00,2016,63,1,1.6291486291486292,229415.0,15946.0
Florida-7,Weather,Severe Weather,2016-09-02 00:40:00,2016-09-04 20:00:00,2016,67,1,3.4463730569948186,7580509.0,1777800.0
Florida-8,Physical/Security,Suspected Physical Attack,2017-01-05 16:56:00,2017-01-05 16:57:00,2017,61,1,1.7910209662716499,188847.0,19286.0
Florida-9,Weather,Severe Weather/Transmission Interruption,2018-07-23 04:16:00,2018-07-23 04:29:00,2018,54,1,1.4569805194805194,138971.0,21033.0
Georgia-0,Weather,Severe Weather - Winter,2015-01-07 17:00:00,2015-01-08 08:35:00,2015,151,1,4.370591039084843,481079.0,24119.0
Georgia-1,Weather,Severe Weather - Winter,2015-02-16 21:00:00,2015-02-18 14:00:00,2015,149,1,4.649197355996223,671738.0,75787.0
Georgia-10,Physical/Security,Vandalism,2022-08-01 09:44:00,2022-08-01 09:45:00,2022,59,1,1.6386138613861385,52387.0,3713.0
Georgia-11,Physical/Security,Vandalism,2022-08-12 14:46:00,2022-08-12 14:47:00,2022,27,1,1.736842105263158,19687.0,2043.0
Georgia-12,Equipment/Operational,System Operations,2022-03-08 13:50:00,2022-03-08 14:39:00,2022,28,1,1.2159090909090908,44920.0,16904.0
Georgia-2,Weather,Severe Weather - Winter,2015-02-16 21:41:00,2015-02-18 07:00:00,2015,150,1,5.289247751430907,936364.0,141489.0
Georgia-3,Weather,Severe Weather - Winter,2015-02-18 15:00:00,2015-02-20 09:00:00,2015,115,1,2.9124748490945676,299944.0,79773.0
Georgia-4,Weather,Severe Weather,2017-06-15 17:00:00,2017-06-15 22:00:00,2017,148,1,5.367768595041323,611467.0,46734.0
Georgia-5,Weather,Severe Weather,2017-09-11 02:27:00,2017-09-15 20:44:00,2017,155,1,13.092321755027422,1556936.0,176310.0
Georgia-6,Weather,Severe Weather,2017-12-08 10:00:00,2017-12-10 20:50:00,2017,104,1,4.336382113821138,462767.0,67177.0
Georgia-7,Weather,Severe Weather/Transmission Interruption,2020-09-15 22:00:00,2020-09-20 15:00:00,2020,115,1,2.1436046511627906,159224.0,15520.0
Georgia-8,Weather,Severe Weather,2020-10-28 21:37:00,2020-11-02 19:30:00,2020,134,1,9.654945054945054,1217775.0,178832.0
Georgia-9,Physical/Security,Vandalism,2022-06-03 03:48:00,2022-06-03 03:49:00,2022,26,1,1.45,36188.0,14988.0
Idaho-0,Physical/Security,Suspected Physical Attack - Vandalism,2014-11-21 20:29:00,2014-11-23 00:16:00,2014,25,1,2.6942857142857144,108423.0,27135.0
Idaho-1,Physical/Security,Vandalism,2016-03-01 13:35:00,2016-03-01 13:35:00,2016,30,1,2.1732673267326734,67352.0,11807.0
Idaho-2,Physical/Security,Vandalism,2017-07-06 00:00:00,2017-07-06 00:00:00,2017,20,1,1.8372093023255813,18187.0,2067.0
Idaho-3,Physical/Security,Vandalism,2019-11-05 15:40:00,2019-11-05 17:11:00,2019,11,1,1.8333333333333333,16392.0,7525.0
Idaho-4,Equipment/Operational,Transmission Interruption,2019-06-28 14:25:00,2019-06-28 14:25:00,2019,20,1,2.2567567567567566,24159.0,4629.0
Illinois-0,Weather,Severe Weather,2015-08-03 00:30:00,2015-08-03 02:00:00,2015,94,1,7.680904522613066,881956.0,279858.0
Illinois-1,Weather,Severe Weather,2018-08-29 00:00:00,2018-08-30 00:00:00,2018,71,1,3.017857142857143,136567.0,19497.0
Illinois-2,Equipment/Operational,System Operations,2018-09-25 00:33:00,2018-09-25 03:10:00,2018,93,1,7.802162048698572,807929.0,279858.0
Illinois-3,Equipment/Operational,System Operations,2018-10-03 07:38:00,2018-10-03 07:48:00,2018,83,1,7.00503524672709,729463.0,279858.0
Illinois-4,Equipment/Operational,System Operations,2018-11-03 05:53:00,2018-11-03 05:57:00,2018,58,1,1.8287671232876712,78569.0,10540.0
Illinois-5,Weather,Severe Weather,2018-11-25 22:30:00,2018-11-28 20:17:00,2018,72,1,5.773702692157628,179599.0,27278.0
Illinois-6,Equipment/Operational,System Operations,2020-04-01 21:43:00,2020-04-01 22:18:00,2020,62,1,2.221638655462185,126997.0,19497.0
Illinois-7,Physical/Security,- Suspicious activity,2023-09-15 16:30:00,2023-09-15 17:00:00,2023,12,1,1.175,8890.0,1487.0
Illinois-8,Physical/Security,- Suspicious activity,2023-11-19 14:00:00,2023-11-19 14:10:00,2023,13,1,0.89,10050.0,2033.0
Indiana-0,Physical/Security,Sabotage,2015-11-10 12:00:00,2015-11-10 14:00:00,2015,77,1,5.570884146341464,334493.0,65956.0
Indiana-1,Weather,Severe Weather,2018-11-15 05:28:00,2018-11-15 08:35:00,2018,76,1,6.476760563380282,222450.0,13222.0
Indiana-2,Equipment/Operational,System Operations,2018-09-19 11:00:00,2018-09-20 12:00:00,2018,75,1,4.502442996742671,222357.0,40845.0
Indiana-3,Weather,Severe Weather,2020-11-15 11:30:00,2020-11-16 03:25:00,2020,51,1,2.8682634730538923,99570.0,16873.0
Indiana-4,Equipment/Operational,System Operations,2020-05-13 23:16:00,2020-05-14 13:52:00,2020,32,1,1.6742424242424243,39378.0,4763.0
Indiana-5,Physical/Security,Suspicious Activity,2021-09-18 04:30:00,2021-09-18 06:00:00,2021,27,1,2.0,33318.0,12991.0
Indiana-6,Equipment/Operational,Transmission Interruption,2021-12-07 14:33:00,2021-12-07 15:40:00,2021,9,1,1.4230769230769231,10808.0,2765.0
Iowa-0,Equipment/Operational,System Operations,2016-09-22 10:56:00,2016-09-22 11:41:00,2016,75,1,3.3666666666666667,146005.0,32746.0
Iowa-1,Equipment/Operational,Transmission Interruption,2019-02-27 11:25:00,2019-02-27 17:39:00,2019,97,1,7.43,239263.0,13943.0
Iowa-2,Weather,Severe Weather,2020-08-10 11:00:00,2020-08-10 16:00:00,2020,96,1,7.284517426273458,227882.0,13943.0
Iowa-3,Weather,Severe Weather,2020-08-10 10:00:00,2020-08-10 10:00:00,2020,51,1,5.633495145631068,96901.0,19067.0
Kansas-0,Weather,Severe Weather,2015-06-26 02:00:00,2015-06-26 02:00:00,2015,55,1,5.671875,202210.0,50275.0
Kansas-1,Physical/Security,Vandalism,2015-12-05 21:00:00,2015-12-05 22:30:00,2015,49,1,5.338768115942029,104637.0,32907.0
Kansas-10,Equipment/Operational,System Operations,2021-06-15 11:30:00,2021-06-15 13:35:00,2021,9,1,1.40625,8613.0,3723.0
Kansas-2,Physical/Security,Vandalism,2015-12-02 13:03:00,2015-12-03 12:29:00,2015,42,1,1.5759493670886076,90942.0,32907.0
Kansas-3,Weather,Severe Weather,2021-02-15 08:50:00,2021-02-18 09:30:00,2021,35,1,1.4957627118644068,84085.0,32907.0
Kansas-4,Weather,Severe Weather,2021-02-15 12:18:00,2021-02-15 13:22:00,2021,35,1,1.5377358490566038,71601.0,32907.0
Kansas-5,Weather,Severe Weather,2021-02-16 07:03:00,2021-02-20 22:00:00,2021,38,1,1.5,86590.0,32907.0
Kansas-6,Equipment/Operational,Fuel Supply Deficiency,2021-02-17 09:00:00,2021-02-19 09:00:00,2021,4,1,0.6,15754.0,13814.0
Kansas-7,Weather,Severe Weather,2021-12-15 16:37:00,2021-12-16 11:30:00,2021,71,1,8.952875399361023,175031.0,23275.0
Kansas-8,Weather,Severe Weather,2021-12-15 19:00:00,2021-12-16 03:00:00,2021,66,1,9.725524475524475,159254.0,23275.0
Kansas-9,Equipment/Operational,Transmission Interruption,2021-06-10 22:28:00,2021-06-10 23:07:00,2021,23,1,7.007142857142857,49123.0,12438.0
Kentucky-0,Weather,Severe Weather - Winter,2015-01-07 17:00:00,2015-01-08 08:35:00,2015,107,1,5.360169491525424,237382.0,18940.0
Kentucky-1,Weather,Severe Weather - Winter,2015-02-16 21:00:00,2015-02-18 14:00:00,2015,113,1,8.233844911147012,391402.0,24611.0
Kentucky-2,Weather,Severe Weather - Winter,2015-02-18 15:00:00,2015-02-20 09:00:00,2015,100,1,4.505285412262157,171323.0,10394.0
Kentucky-3,Physical/Security,Vandalism,2015-06-01 00:27:00,2015-06-01 02:15:00,2015,101,1,4.168463611859838,287355.0,58693.0
Kentucky-4,Weather,Severe Weather,2015-07-13 14:14:00,2015-07-16 06:00:00,2015,102,1,4.275490196078431,254836.0,36559.0
Kentucky-5,Weather,Severe Weather,2018-11-15 03:23:00,2018-11-15 17:35:00,2018,71,1,4.479050279329609,102744.0,8821.0
Kentucky-6,Weather,Severe Weather,2018-11-15 05:38:00,2018-11-16 06:00:00,2018,107,1,18.368595041322315,311186.0,24611.0
Kentucky-7,Physical/Security,Suspicious Activity,2020-06-25 09:40:00,2020-06-25 11:00:00,2020,75,1,2.9191176470588234,156842.0,19090.0
Kentucky-8,Physical/Security,Suspicious Activity,2020-07-13 16:30:00,2020-07-13 16:31:00,2020,10,1,0.7727272727272727,5688.0,1497.0
Kentucky-9,Physical/Security,Suspicious Activity,2020-07-15 11:00:00,2020-07-15 11:20:00,2020,19,1,1.5263157894736843,9825.0,1584.0
Louisiana-0,Equipment/Operational,Fuel Supply Emergency - Coal,2014-11-24 00:00:00,2014-11-24 00:00:00,2014,62,1,3.910736579275905,350571.0,39045.0
Louisiana-1,Weather,Severe Weather,2015-05-26 05:30:00,2015-05-27 19:00:00,2015,63,1,5.954343534057256,522480.0,55164.0
Louisiana-10,Weather,Severe Weather,2019-10-26 05:15:00,2019-10-26 17:31:00,2019,62,1,11.00925925925926,451651.0,40301.0
Louisiana-11,Weather,Severe Weather,2020-10-09 19:50:00,2020-10-11 15:09:00,2020,62,1,13.219036697247706,391972.0,38231.0
Louisiana-12,Weather,Severe Weather,2020-10-09 20:00:00,2020-10-15 07:00:00,2020,63,1,15.29016620498615,541506.0,50670.0
Louisiana-13,Weather,Severe Weather,2020-10-10 02:22:00,2020-10-10 05:00:00,2020,48,1,10.342391304347826,125833.0,15820.0
Louisiana-14,Weather,Severe Weather,2020-10-28 17:12:00,2020-10-29 16:30:00,2020,41,1,5.350340136054422,550078.0,180496.0
Louisiana-15,Weather,Severe Weather,2020-10-28 18:00:00,2020-10-29 01:15:00,2020,38,1,6.2094017094017095,548315.0,180496.0
Louisiana-16,Equipment/Operational,Transmission Interruption,2021-06-16 10:40:00,2021-06-16 10:43:00,2021,24,1,1.8316326530612246,26828.0,4485.0
Louisiana-17,Equipment/Operational,Transmission Interruption,2021-08-29 09:32:00,2021-08-29 21:32:00,2021,44,1,5.534172661870503,934120.0,201639.0
Louisiana-18,Weather,Severe Weather,2021-08-29 11:30:00,2021-08-29 11:30:00,2021,42,1,5.676,886375.0,201639.0
Louisiana-19,Weather,Severe Weather,2021-08-29 17:53:00,2021-08-29 17:53:00,2021,42,1,5.8119266055045875,866781.0,201639.0
Louisiana-2,Weather,Severe Weather,2016-07-14 16:30:00,2016-07-16 00:00:00,2016,63,1,4.526817640047676,408002.0,43274.0
Louisiana-20,Weather,Severe Weather,2021-08-29 18:00:00,2021-09-03 13:41:00,2021,51,1,5.9890625,883290.0,201639.0
Louisiana-21,Weather,Severe Weather,2021-08-29 18:04:00,2021-08-31 22:36:00,2021,51,1,4.919463087248322,879532.0,201639.0
Louisiana-22,Weather,Severe Weather,2021-08-29 22:39:00,2021-09-03 08:38:00,2021,50,1,6.473776223776224,881244.0,201639.0
Louisiana-23,Equipment/Operational,System Operations,2021-10-22 19:55:00,2021-10-23 05:55:00,2021,20,1,2.524390243902439,14363.0,5573.0
Louisiana-24,Equipment/Operational,System Operations,2021-10-27 17:57:00,2021-10-28 16:49:00,2021,46,1,3.109271523178808,103307.0,13794.0
Louisiana-25,Physical/Security,Vandalism,2021-12-12 06:14:00,2021-12-12 06:40:00,2021,18,1,1.7857142857142858,33056.0,21056.0
Louisiana-3,Weather,Severe Weather,2017-10-22 08:45:00,2017-10-22 14:00:00,2017,63,1,6.408921933085502,403394.0,43274.0
Louisiana-4,Physical/Security,Suspicious Activity,2017-11-07 12:29:00,2017-11-07 12:29:00,2017,63,1,5.3085,459531.0,43274.0
Louisiana-5,Physical/Security,Vandalism,2017-12-05 06:50:00,2017-12-05 09:00:00,2017,63,1,5.534351145038168,406560.0,42398.0
Louisiana-6,Weather,Severe Weather,2017-12-08 09:30:00,2017-12-08 22:30:00,2017,63,1,7.858680555555556,667398.0,117688.0
Louisiana-7,Equipment/Operational,System Operations,2018-11-13 18:19:00,2018-11-13 19:40:00,2018,63,1,4.874338624338624,435918.0,46974.0
Louisiana-8,Equipment/Operational,Transmission Interruption,2019-08-18 15:59:00,2019-08-18 23:00:00,2019,63,1,7.293772563176895,361389.0,46974.0
Louisiana-9,Physical/Security,Vandalism,2019-10-16 07:00:00,2019-10-16 07:00:00,2019,60,1,4.938741721854305,238343.0,24129.0
Maine-0,Weather,Severe Weather - Winter Storm,2014-11-02 13:46:00,2014-11-02 13:46:00,2014,16,1,8.484883720930233,227125.0,39495.0
Maine-1,Weather,Severe Weather - Winter Storm,2014-11-26 17:50:00,2014-11-28 07:00:00,2014,16,1,8.527777777777779,162841.0,42304.0
Maine-10,Equipment/Operational,System Operations,2020-08-20 00:03:00,2020-08-20 14:05:00,2020,16,1,5.916666666666667,67941.0,10075.0
Maine-11,Weather,Severe Weather,2020-08-27 17:11:00,2020-08-28 10:00:00,2020,16,1,8.016483516483516,99462.0,25494.0
Maine-12,Equipment/Operational,System Operations,2020-08-28 00:25:00,2020-08-28 01:00:00,2020,16,1,6.8076923076923075,61213.0,15504.0
Maine-13,Weather,Severe Weather,2020-09-30 05:55:00,2020-09-30 23:30:00,2020,16,1,15.176470588235293,145013.0,24510.0
Maine-14,Weather,Severe Weather,2020-10-07 18:50:00,2020-10-09 15:00:00,2020,15,1,1.9301470588235294,38084.0,11398.0
Maine-15,Equipment/Operational,System Operations,2020-10-29 11:58:00,2020-10-29 13:10:00,2020,4,1,3.375,3082.0,2038.0
Maine-16,Weather,Severe Weather,2020-11-15 23:05:00,2020-11-16 05:00:00,2020,14,1,4.261363636363637,40013.0,9741.0
Maine-17,Equipment/Operational,System Operations,2020-11-18 10:20:00,2020-11-18 11:18:00,2020,7,1,0.8928571428571429,2754.0,882.0
Maine-18,Weather,Severe Weather,2020-11-30 16:24:00,2020-12-01 14:25:00,2020,16,1,14.371621621621621,129422.0,32078.0
Maine-19,Weather,Severe Weather,2020-12-05 16:40:00,2020-12-05 16:40:00,2020,10,1,19.375,35648.0,7541.0
Maine-2,Physical/Security,Suspected Physical Attack - Vandalism,2014-12-03 12:15:00,2014-12-03 12:16:00,2014,16,1,5.48314606741573,449496.0,99605.0
Maine-20,Weather,Severe Weather,2020-12-25 07:55:00,2020-12-25 16:45:00,2020,15,1,2.4583333333333335,29169.0,5499.0
Maine-21,Physical/Security,Vandalism,2020-09-16 02:09:00,2020-09-16 02:20:00,2020,8,1,1.1923076923076923,10265.0,3568.0
Maine-3,Cyber,Suspected Cyber Attack,2014-12-30 15:50:00,2014-12-31 11:00:00,2014,16,1,2.4450354609929077,64074.0,22401.0
Maine-4,Weather,Weather or Natural Disaster,2016-12-30 02:30:00,2016-12-30 19:00:00,2016,16,1,6.067241379310345,155333.0,28105.0
Maine-5,Weather,Severe Weather,2018-10-16 04:15:00,2018-10-16 17:11:00,2018,16,1,5.367307692307692,107185.0,15315.0
